name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Rwanda,2025-04-26,80.6,62.5,71.1,80.8,62.5,71.1,61.1,73.9,0,0,0,rain,0,0,18.3,10.3,176.1,1019,47.6,6.1,246.5,21.3,9,10,2025-04-26T05:56:11,2025-04-26T17:59:12,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-04-27,80.6,62.6,72.2,81.1,62.6,72.2,59.8,67.4,0,0,0,rain,0,0,20.6,10.7,175.1,1018.5,54.4,6.6,249.2,21.5,9,30,2025-04-27T05:56:04,2025-04-27T17:59:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-04-28,78.8,64.4,70.5,78.8,64.4,70.5,62.4,76.4,0.02,100,4.17,rain,0,0,18.8,5.8,261.5,1017.9,61.9,6.6,239.2,20.5,8,30,2025-04-28T05:55:58,2025-04-28T17:58:49,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-04-29,78.8,64.4,69.8,78.8,64.4,69.8,62.3,78.2,3.906,100,8.33,rain,0,0,17,11.4,288.9,1016.9,69.1,6.6,234,20.3,8,30,2025-04-29T05:55:52,2025-04-29T17:58:39,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,remote"
Rwanda,2025-04-30,77,64.4,68.8,77,64.4,68.8,63,83.3,0.008,100,4.17,rain,0,0,15,18.1,36.5,1018.2,58.2,6.2,186.5,16.2,8,30,2025-04-30T05:55:47,2025-04-30T17:58:28,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-01,80.6,62.6,69.5,81.4,62.6,69.6,62.9,81.4,0.004,100,4.17,rain,0,0,16.3,13.6,123.8,1017.8,66.4,6.9,225.6,19.6,8,60,2025-05-01T05:55:42,2025-05-01T17:58:19,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2025-05-02,77,64.1,68.6,77,64.1,68.6,63.4,84.8,0.236,100,4.17,rain,0,0,19.7,19.7,303,1018.9,64,6.4,197.2,17,7,30,2025-05-02T05:55:38,2025-05-02T17:58:10,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2025-05-03,77,60.8,68.7,77,60.8,68.7,61.4,78.8,0,0,0,,0,0,18.1,10.3,318.4,1019.8,66.9,5.9,252.8,21.9,9,60,2025-05-03T05:55:34,2025-05-03T17:58:01,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2025-05-04,75.2,62.6,67.5,75.2,62.6,67.5,61.5,82,0,0,0,rain,0,0,17.9,17.2,70.1,1020.6,67.8,6.1,218.5,19,7,30,2025-05-04T05:55:31,2025-05-04T17:57:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2025-05-05,77.3,60.7,68.8,77.3,60.7,68.8,61.7,79.8,0,0,0,rain,0,0,19.7,16.1,146.1,1021,75.9,6.4,185.2,15.9,7,30,2025-05-05T05:55:28,2025-05-05T17:57:46,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-05-06,75.2,62.4,69,75.2,62.4,69,62.4,80.8,0.042,100,16.67,rain,0,0,19.5,11.4,116.8,1021.5,66.8,6.1,187.4,16.4,6,30,2025-05-06T05:55:26,2025-05-06T17:57:39,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-07,69.8,62.6,65.5,69.8,62.6,65.5,63.2,92.6,0.591,100,8.33,rain,0,0,17.2,9.8,337.3,1021.8,83,5.9,146.3,12.7,5,30,2025-05-07T05:55:24,2025-05-07T17:57:33,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-08,74.1,62.6,67.6,74.1,62.6,67.6,62,83.6,0.35,100,8.33,rain,0,0,18.1,9.2,178.7,1020.8,67.5,6,191.6,16.6,6,30,2025-05-08T05:55:23,2025-05-08T17:57:28,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-09,78.8,64.2,70.3,78.8,64.2,70.3,62,76.7,0,0,0,rain,0,0,16.1,16.1,181.5,1020.6,72.7,6.1,240.9,20.8,8,30,2025-05-09T05:55:22,2025-05-09T17:57:23,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-10,74.3,66.2,69.6,74.3,66.2,69.6,64.1,83.6,0.11,100,16.67,rain,0,0,18.3,11.4,104.6,1022.1,76.4,6.1,125.7,10.8,6,30,2025-05-10T05:55:22,2025-05-10T17:57:19,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-11,78.8,62.6,69.3,78.8,62.6,69.3,63.3,83.6,0.512,100,8.33,rain,0,0,14.5,11,178.4,1022.2,79.1,4.7,204.9,17.5,8,30,2025-05-11T05:55:22,2025-05-11T17:57:15,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-12,77.3,60.8,66.9,77.3,60.8,66.9,62.3,86.4,5.772,100,12.5,rain,0,0,32.2,16.1,6.5,1022.1,76.1,5.4,205.2,17.6,7,30,2025-05-12T05:55:23,2025-05-12T17:57:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-13,77,62.6,69.3,77,62.6,69.3,62.3,79.7,0,0,0,rain,0,0,19.5,11.4,153.2,1021.8,73,6.2,209.2,18.1,7,30,2025-05-13T05:55:25,2025-05-13T17:57:09,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-14,77.1,64.4,69.5,77.1,64.4,69.5,62,78.6,0.031,100,12.5,rain,0,0,20.8,15.5,139.2,1020.9,79.6,6.2,165.2,14.3,6,30,2025-05-14T05:55:27,2025-05-14T17:57:07,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-15,77,64.4,68.2,77,64.4,68.2,63.1,84.9,0.293,100,12.5,rain,0,0,20.4,18.3,293.1,1021.3,72.9,6.1,197.7,17.4,7,30,2025-05-15T05:55:29,2025-05-15T17:57:06,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-16,77,62.6,69.9,77,62.6,69.9,61.3,76.3,0,0,0,rain,0,0,19.2,9.2,174.3,1020.4,63.8,5.9,184,16,7,30,2025-05-16T05:55:32,2025-05-16T17:57:06,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-17,78.8,64.4,70.9,78.8,64.4,70.9,60.9,72.4,0,0,0,rain,0,0,21.5,10.3,170.5,1020.2,63.9,6.2,180,15.5,7,30,2025-05-17T05:55:36,2025-05-17T17:57:06,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-18,80.6,62.6,71.2,80.8,62.6,71.3,59.8,69.6,0,0,0,rain,0,0,19.2,8.5,121.1,1019.7,54.1,6.2,240.5,20.9,8,10,2025-05-18T05:55:40,2025-05-18T17:57:06,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-19,78,62.7,70.1,78,62.7,70.1,60.2,71.6,0.008,100,8.33,rain,0,0,19,9.2,177.3,1018.9,62.7,6.7,235.7,20.5,8,30,2025-05-19T05:55:44,2025-05-19T17:57:07,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-05-20,74.2,64.5,68.1,74.2,64.5,68.1,64.1,87.6,0.68,100,20.83,rain,0,0,22.1,13.6,247.2,1020.1,79,6,158.5,13.6,6,30,2025-05-20T05:55:50,2025-05-20T17:57:09,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-21,78.8,62.6,69.1,78.8,62.6,69.1,63.8,85.3,0.276,100,4.17,rain,0,0,18.8,11.4,303.5,1020.8,69.8,5.8,197.2,17.1,7,30,2025-05-21T05:55:55,2025-05-21T17:57:11,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-22,78.8,62.6,67.9,78.8,62.6,67.9,64,88.8,0.748,100,8.33,rain,0,0,19.5,9.2,268,1021.9,64.1,6.3,236.1,20.4,9,30,2025-05-22T05:56:01,2025-05-22T17:57:14,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-05-23,73.4,64.2,67.8,73.4,64.2,67.8,63.2,86.1,0.048,100,8.33,rain,0,0,22.4,12.8,120.4,1022.2,71.9,5.6,182.6,15.7,7,10,2025-05-23T05:56:08,2025-05-23T17:57:18,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-24,77,60.8,70,77,60.8,70,61.4,76.1,0,0,0,rain,0,0,17.4,10.3,191.5,1021.2,52.9,6.2,220.5,19.1,7,10,2025-05-24T05:56:15,2025-05-24T17:57:22,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-25,77,66.2,70.9,77,66.2,70.9,61.6,74.1,0.001,100,4.17,rain,0,0,19.5,11.3,183.6,1021.3,65.8,6.2,197.3,17.1,7,30,2025-05-25T05:56:22,2025-05-25T17:57:26,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-26,77,64.6,71,77,64.6,71,59.9,69.1,0,0,0,,0,0,18.1,9.1,202,1022.7,59.9,6.6,207.1,17.9,7,10,2025-05-26T05:56:30,2025-05-26T17:57:31,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-05-27,78.8,64.4,70.4,78.8,64.4,70.4,61.1,73.9,0.339,100,8.33,rain,0,0,18.6,11.4,200.6,1023,59.4,6.2,203,17.7,7,30,2025-05-27T05:56:38,2025-05-27T17:57:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-05-28,80.6,64.4,71.1,81.1,64.4,71.2,62.1,75.4,0,0,0,rain,0,0,18.6,9.2,242.3,1023.5,58.6,6.2,212.3,18.4,7,30,2025-05-28T05:56:47,2025-05-28T17:57:43,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-29,77.6,64.4,70.9,77.6,64.4,70.9,60.9,72.6,0,0,0,rain,0,0,18.6,9.9,150.6,1023.6,56.8,6.2,196.2,17,7,30,2025-05-29T05:56:56,2025-05-29T17:57:50,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-30,77.1,62.6,70.4,77.1,62.6,70.4,59.8,70.9,0,0,0,rain,0,0,19.9,10.6,145,1023.2,55,6.1,217.1,18.7,8,10,2025-05-30T05:57:06,2025-05-30T17:57:57,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-05-31,78.8,66.2,72.3,78.8,66.2,72.3,57.3,60.8,0,0,0,,0,0,20.4,12.8,160.6,1022.9,56.1,6.1,216.5,18.8,7,10,2025-05-31T05:57:16,2025-05-31T17:58:04,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2025-06-01,78.8,60.8,70.9,78.8,60.8,70.9,56.1,61.4,0,0,0,,0,0,20.6,11.4,170.6,1023.5,43.9,6.2,204.3,17.5,8,10,2025-06-01T05:57:26,2025-06-01T17:58:12,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-02,78.9,61.4,71.4,78.9,61.4,71.4,56.5,61.3,0.001,100,4.17,rain,0,0,16.3,10.3,150.6,1022.5,40,6.2,242.9,21.1,8,10,2025-06-02T05:57:36,2025-06-02T17:58:21,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-06-03,80.7,64.4,72.6,80.6,64.4,72.6,57.6,61.1,0,0,0,rain,0,0,15,9.2,148.9,1021.2,48.4,6.6,212.2,18.3,7,10,2025-06-03T05:57:47,2025-06-03T17:58:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-04,73.4,64.4,67.8,73.4,64.4,67.8,60.6,78.7,0.013,100,8.33,rain,0,0,21.9,11.4,246.3,1021.4,67.5,6.1,203.8,17.6,8,10,2025-06-04T05:57:59,2025-06-04T17:58:39,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-05,75.2,62.6,68.1,75.2,62.6,68.1,61.6,81.3,0.039,100,4.17,rain,0,0,21.7,12.8,329.9,1022.7,77.8,5.8,197,16.9,7,30,2025-06-05T05:58:10,2025-06-05T17:58:49,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-06-06,71.6,63,66.1,71.6,63,66.1,60.9,83.8,0.039,100,8.33,rain,0,0,19.2,11,289.6,1023.6,71,6.4,177.1,15.2,7,10,2025-06-06T05:58:22,2025-06-06T17:58:59,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-07,77,62.6,66.7,77,62.6,66.7,60.6,82,0.024,100,4.17,rain,0,0,17.9,19.7,293.3,1023.1,66.1,5.8,193.4,16.6,7,30,2025-06-07T05:58:34,2025-06-07T17:59:09,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-06-08,80.6,62.5,70.5,81.1,62.5,70.5,60.4,73,0,0,0,rain,0,0,17.9,6.9,165.7,1022.4,62.1,6.4,209.8,18.1,7,30,2025-06-08T05:58:46,2025-06-08T17:59:20,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-09,80.6,62.6,71.6,81.1,62.6,71.7,59.3,67.2,0,0,0,rain,0,0,18.8,11.4,122.5,1021,42.5,6.9,220.9,19,7,30,2025-06-09T05:58:58,2025-06-09T17:59:31,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-10,78.9,64.4,72,78.9,64.4,72,58.1,63.4,0,0,0,rain,0,0,7.6,11.4,158.8,1021.8,47.8,6.2,251.7,21.7,9,30,2025-06-10T05:59:11,2025-06-10T17:59:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-11,82.4,61.4,71.4,81.7,61.4,71.4,56.7,61.8,0,0,0,,0,0,7.4,10.3,163.8,1020.4,37.7,6.6,216.2,18.7,9,10,2025-06-11T05:59:24,2025-06-11T17:59:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-12,80.6,62.6,71.6,80.5,62.6,71.5,56.8,61.4,0,0,0,rain,0,0,8.1,11.4,191.2,1020.7,50.4,6.2,160.2,14.2,8,10,2025-06-12T05:59:37,2025-06-12T18:00:06,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-13,75.4,63.8,70,75.4,63.8,70,56.7,63.8,0,0,0,rain,0,0,8.9,16.1,189.8,1021.8,50.9,6.6,185.3,16,9,10,2025-06-13T05:59:50,2025-06-13T18:00:18,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-14,78.8,60.8,70.1,78.8,60.8,70.1,55.5,61.9,0,0,0,,0,0,8.3,11.4,174.1,1022.6,34.2,6.2,279.5,24.2,9,10,2025-06-14T06:00:03,2025-06-14T18:00:30,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-15,77,60.8,69.1,77,60.8,69.1,54.6,61.7,0,0,0,,0,0,8.5,15,198.5,1023.2,41,6.1,249.5,21.6,9,10,2025-06-15T06:00:16,2025-06-15T18:00:43,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-16,78.8,59,69.5,78.8,59,69.5,52.9,57.9,0,0,0,,0,0,6.9,8.1,199.7,1022.8,25.1,6.1,281.8,24.4,9,10,2025-06-16T06:00:29,2025-06-16T18:00:55,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-17,78.8,62.6,70.1,78.8,62.6,70.1,54.1,57.9,0,0,0,,0,0,6.7,9.2,193.8,1022.6,56.5,6.2,219.8,19.2,9,10,2025-06-17T06:00:42,2025-06-17T18:01:08,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-18,75.3,64.1,70.6,75.3,64.1,70.6,56.7,62.1,0,0,0,rain,0,0,6.5,8.1,226.3,1022.3,78.2,6.8,155.6,13.4,6,10,2025-06-18T06:00:56,2025-06-18T18:01:21,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-19,77,62.4,68.4,77,62.4,68.4,60,76.2,1.391,100,12.5,rain,0,0,4,13.9,328.4,1022.9,84.9,5.3,115.8,9.8,8,30,2025-06-19T06:01:09,2025-06-19T18:01:34,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-20,73.5,62.4,66.7,73.5,62.4,66.7,61.7,85.4,0.236,100,4.17,rain,0,0,4,6.9,320.9,1023.6,71.3,4.4,221.2,19.2,9,30,2025-06-20T06:01:22,2025-06-20T18:01:47,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999"
Rwanda,2025-06-21,78.8,59.9,69.3,78.8,59.9,69.3,60.9,76.9,0,0,0,rain,0,0,5.1,6.9,185.2,1022.3,64.7,5,260.5,22.5,9,30,2025-06-21T06:01:35,2025-06-21T18:02:00,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-06-22,80.6,62.5,71.2,81.1,62.5,71.3,60.4,71.2,0,0,0,rain,0,0,5.1,11.4,219.1,1020.5,57.6,6,230.3,20,9,30,2025-06-22T06:01:48,2025-06-22T18:02:13,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-06-23,77,63,68,77,63,68,62.4,82.9,0.047,100,8.33,rain,0,0,10.7,12.8,119.7,1020.8,66.9,6.1,259.8,22.4,9,30,2025-06-23T06:02:01,2025-06-23T18:02:26,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2025-06-24,75.2,64.4,69.2,75.2,64.4,69.2,61.8,79.1,0.002,100,4.17,rain,0,0,23,11.4,85.6,1021.1,63,6.3,259.2,22.4,9,30,2025-06-24T06:02:14,2025-06-24T18:02:39,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-25,80.6,60.8,70.5,80.5,60.8,70.5,58,67.9,0,0,0,,0,0,5.6,6.9,252.7,1021.3,34.8,6,254.5,21.9,9,30,2025-06-25T06:02:26,2025-06-25T18:02:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-26,80.6,57.5,71.3,80.3,57.5,71.3,56.3,61.7,0,0,0,rain,0,0,5.8,9.2,170.1,1020.8,37.1,6.9,209.7,17.9,9,10,2025-06-26T06:02:39,2025-06-26T18:03:05,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-27,84.2,60.8,72.6,82.7,60.8,72.4,54.9,56.4,0,0,0,,0,0,6.9,8.1,296.1,1021,29.8,6.1,277.9,24.1,9,10,2025-06-27T06:02:51,2025-06-27T18:03:18,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-28,82.4,62.6,73.6,81.7,62.6,73.4,55.4,55.5,0,0,0,rain,0,0,7.8,10.3,99.4,1020.1,40.8,6.6,219.5,18.9,9,10,2025-06-28T06:03:03,2025-06-28T18:03:31,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-06-29,75.2,66.2,71,75.2,66.2,71,56.8,61.5,0,0,0,rain,0,0,8.7,13.9,159.4,1021.2,71.9,6.2,132.3,11.4,9,10,2025-06-29T06:03:14,2025-06-29T18:03:43,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999"
Rwanda,2025-06-30,77,64.4,70.8,77,64.4,70.8,54.9,58.4,0,0,0,,0,0,8.9,9.2,160.9,1020.8,62.3,6.9,178.7,15.3,8,10,2025-06-30T06:03:26,2025-06-30T18:03:55,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,64383099999,remote"
Rwanda,2025-07-01,75.3,64.4,69.9,75.3,64.4,69.9,52.1,53.9,0,0,0,,0,0,8.7,9.2,171.7,1022.3,48.2,6.2,189,16.4,8,10,2025-07-01T06:03:37,2025-07-01T18:04:08,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2025-07-02,78.9,59,70,78.9,59,70,52.8,56.6,0,0,0,,0,0,6.5,8.1,203.5,1022.4,29.4,6.2,229.8,19.9,9,10,2025-07-02T06:03:48,2025-07-02T18:04:20,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2025-07-03,78.8,64.4,71.7,78.8,64.4,71.7,54.6,56.1,0,0,0,,0,0,12.5,6.5,155.8,1022,46.2,6.5,207.3,17.9,8,10,2025-07-03T06:03:58,2025-07-03T18:04:31,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-07-04,80.6,64.1,72.8,80.5,64.1,72.7,55.3,56,0,0,0,,0,0,7.2,8.1,173.9,1021.2,39.4,6.9,208,17.9,9,10,2025-07-04T06:04:08,2025-07-04T18:04:43,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-07-05,82.4,64.4,72.6,82.1,64.4,72.6,56.9,58.9,0,0,0,,0,0,5.1,9.2,123.5,1020,53.8,7.3,147.8,13,9,10,2025-07-05T06:04:18,2025-07-05T18:04:54,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-07-06,78.8,66.2,73,78.8,66.2,73,58.2,61,0,0,0,rain,0,0,6,11.4,139.6,1020.6,60.7,6.5,206.8,17.9,9,10,2025-07-06T06:04:27,2025-07-06T18:05:05,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-07-07,80.6,64.7,72.1,80.7,64.7,72.1,59.2,66.1,0.079,100,4.17,rain,0,0,7.4,12.9,188.1,1021.1,70.3,6.4,205,17.9,9,30,2025-07-07T06:04:36,2025-07-07T18:05:16,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HRYR,64387099999,remote"
Rwanda,2025-07-08,78.8,64.5,71.4,78.8,64.5,71.4,58.6,66.4,0.031,100,4.17,rain,0,0,8.5,12.8,171.8,1022,61.5,6,194.2,16.8,9,10,2025-07-08T06:04:44,2025-07-08T18:05:26,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-07-09,71.6,64.2,68.3,71.6,64.2,68.3,54,60.8,0,0,0,rain,0,0,13.6,15,187.5,1023.5,68.9,6.2,174.3,15.1,7,10,2025-07-09T06:04:52,2025-07-09T18:05:36,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2025-07-10,69.1,60.8,64.8,69.1,60.8,64.8,50.4,60.9,0,0,0,,0,0,11,11.3,227.9,1024,77.5,6.1,206.5,17.7,9,10,2025-07-10T06:05:00,2025-07-10T18:05:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999"
Rwanda,2025-07-11,77,62.6,70.3,77,62.6,70.3,51.1,51.6,0.001,100,4.17,rain,0,0,6.5,10.3,160.7,1021.8,59.9,6.1,192,16.5,9,10,2025-07-11T06:05:07,2025-07-11T18:05:54,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HRYR,64387099999,64383099999"
Rwanda,2025-07-12,80.6,62.6,72.2,80.1,62.6,72.1,53.6,53.6,0,0,0,,0,0,4,6.9,113.9,1021.2,51.8,6.8,249.6,21.5,9,10,2025-07-12T06:05:13,2025-07-12T18:06:03,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
Rwanda,2025-07-13,78.8,62.6,71.1,78.8,62.6,71.1,55.7,59.5,0,0,0,,0,0,8.1,11.4,113.2,1022.7,58.4,6.6,131.5,11.3,5,10,2025-07-13T06:05:19,2025-07-13T18:06:12,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HRYR,64387099999,remote"
